"cui","pt_code","adr","saedr_score","saedr_score_std"
"C0275804",10044013,"tonsillitis streptococcal",0.602926861867992,0.0258414826547301
"C0023281",10024198,"leishmaniasis",0.603106637286298,0.0209201403561447
"C1096402",10000223,"abortion induced complicated",0.603118233997874,0.042890078687604
"C0027830",10029267,"neurofibroma",0.603127725925572,0.0227768877624654
"C0877305",10061468,"postoperative wound complication",0.60312990752005,0.0261721856410779
"C1561989",10072138,"limbal stem cell deficiency",0.603147122213382,0.0293971921013992
"C0741034",10076419,"anginal equivalent",0.603148594840378,0.027599701119613
"C0011168",10013950,"dysphagia",0.603374376882143,0.0188206934298866
"C0558089",10055166,"verbal abuse",0.603427810125237,0.0910219817186328
"C0038395",10061372,"streptococcal infection",0.603431894827174,0.0213817818701625
"C0026827",10021118,"hypotonia",0.603460172666447,0.0194548883294122
"C0271814",10079012,"silent thyroiditis",0.603461291959801,0.0314274840258314
"C0857841",10046865,"vaccinia virus infection",0.6035482793943,0.0205541332103488
"C0742964",10065198,"cystitis bacterial",0.603639047471671,0.0268979331970606
"C3665473",10052556,"deafness bilateral",0.603653492026867,0.0160936727472114
"C0233105",10061614,"abortion complete",0.603733670523763,0.0488720991512441
"C0948915",10052846,"abortion early",0.603745016077109,0.0445934353281111
"C1853118",10052210,"infantile genetic agranulocytosis",0.603792350589923,0.0182033192675604
"C0029423",10059587,"osteochondroma",0.603809887491701,0.0203218157298953
"C0265677",10019477,"hemivertebra",0.603850876775194,0.0177972743344783
"C0019880",10020365,"homocystinuria",0.603854876104585,0.0211801429916855
"C0854085",10028887,"necrotising fasciitis staphylococcal",0.603865306402716,0.0396502392023224
"C0026919",10061663,"atypical mycobacterial infection",0.603904718468835,0.0202131553272519
"C0393571",10064060,"multiple system atrophy",0.603922977148513,0.0231337791186602
"C0018482",10061190,"haemophilus infection",0.603925376856013,0.0227705983443625
"C0001486",10060931,"adenovirus infection",0.603968811453076,0.0207949761339891
"C4324307",10019196,"skull trauma",0.604040588999385,0.0244362152559449
"C0221230",10056351,"emphysematous cystitis",0.604041986657792,0.0356595675791719
"C0850034",10051295,"neurological infection",0.604050481829603,0.0189657877628325
"C0949039",10051808,"lymphoid tissue hyperplasia",0.604096913604789,0.018173601224733
"C4049213",10076715,"ureteric compression",0.604119994829397,0.02093601957638
"C0948609",10053201,"paralytic disability",0.60412857857639,0.0235507735993255
"C0162429",10061273,"malnutrition",0.604163287167573,0.0278248628298166
"C0276908",10073756,"pneumocystis jirovecii infection",0.604169043516669,0.022768295445043
"C2242662",10068128,"pseudologia",0.604257072094213,0.0299543564039244
"C0281980",10061364,"skin injury",0.60435951576013,0.0693125391909112
"C0157997",10003251,"arthritis climacteric",0.604384951655902,0.0186425713259167
"C0266644",10000098,"abdominal transposition",0.604393613329409,0.0247587090551033
"C0019270",10019909,"hernia",0.604434470516544,0.0189040186290296
"C0029420",10031230,"osteochondritis",0.604492780781546,0.0197972433673417
"C0242917",10074831,"filovirus infection",0.604511511949181,0.0238110940336848
"C0031941",10061348,"pineal neoplasm",0.604591026367708,0.0252377738318685
"C0002416",10075305,"ambidexterity",0.604615769293616,0.0255609665547313
"C1274377",10080490,"vibrio vulnificus infection",0.604634351009389,0.0222936923711239
"C0015414",10052448,"ocular neoplasm",0.604660264136698,0.0192641700049977
"C0162316",10022972,"iron deficiency anaemia",0.60471340413139,0.0298786565372121
"C0853549",10061953,"renal scan abnormal",0.604883584473533,0.0153427697091531
"C1282362",10081851,"corneal graft failure",0.604884531304851,0.0186115121700762
"C0343386",10054236,"clostridium difficile infection",0.604912109950371,0.0220850885309571
"C0020507",10020718,"hyperplasia",0.604925919156521,0.0236974416645091
"C0232894",10035642,"pneumaturia",0.604926344989537,0.0182200723996957
"C0751340",10049168,"ocular myasthenia",0.604931460968674,0.0180049006381046
"C4552195",10080594,"gut fermentation syndrome",0.605070837084449,0.0205784290687768
"C1306726",10067248,"congenital naevus",0.60513671330877,0.0167093893678706
"C4087204",10077581,"foetal renal imaging abnormal",0.605142280506127,0.014852571825026
"C2939175",10027058,"meconium ileus",0.605142785366488,0.020102545653091
"C1263856",10075891,"sacral radiculopathy",0.605174572154705,0.0189764697986376
"C0240164",10023849,"laryngeal papilloma",0.60524845667396,0.021770055595375
"C0852110",10065188,"lower respiratory tract infection viral",0.605278322943414,0.018916543210198
"C0011854",10067584,"type 1 diabetes mellitus",0.605312353089563,0.0301751150451845
"C1321926",10021281,"iiird nerve injury",0.605359079124751,0.0397926197002857
"C0855833",10003531,"aspiration tracheal abnormal",0.605360708423679,0.0209922821714133
"C0262538",10065433,"ligament rupture",0.605430800944134,0.021689382618983
"C0027441",10028810,"nasopharyngitis",0.605471929114532,0.0272850771053851
"C0339422",10079959,"myopic chorioretinal degeneration",0.605480673722728,0.0170806073890741
"C0027122",10048618,"myositis ossificans",0.605521547390864,0.0190725128075137
"C1262242",10062286,"stomal hernia",0.605546960205633,0.0183242950238182
"C3267097",10072286,"narcotic bowel syndrome",0.605654310650465,0.0276425716214834
"C0006818",10051226,"campylobacter infection",0.605655299115797,0.022576931087821
"C0948172",10051784,"gastritis herpes",0.605662482558736,0.0257654731890302
"C0035243",10062352,"respiratory tract infection",0.605696278713781,0.0190702707325189
"C0270691",10067375,"spinal meningeal cyst",0.605728284053219,0.0170309726840368
"C0403795",10056348,"spermatic cord disorder",0.605786669026829,0.0323425997076825
"C0235849",10042135,"stomatitis necrotising",0.605786878380634,0.0280253428695917
"C1328348",10062938,"mitochondrial hepatopathy",0.605809483846263,0.0233107974733521
"C1611165",10064825,"urinary tract infection viral",0.605817021727528,0.0191607189507758
"C1328353",10062960,"infective spondylitis",0.605836879745628,0.0196906994776114
"C3495822",10072659,"type 3 diabetes mellitus",0.605893139699822,0.0292925178110099
"C0856166",10048547,"suture rupture",0.606001439820338,0.0177449132101516
"C1405128",10065839,"pleural fistula",0.60601021635463,0.0184935770118663
"C0596240",10058019,"cancer pain",0.60606439802065,0.0653755666028016
"C1956391",10043207,"temporal arteritis",0.606193508561793,0.025833951559512
"C0855689",10007947,"central nervous system function test abnormal",0.6062180130546,0.029732994772167
"C3203709",10071663,"peripheral nerve paresis",0.606295236047848,0.0225289069579632
"C0877203",10062106,"respiratory tract infection viral",0.606305957867411,0.0220534319895601
"C0023240",10061266,"legionella infection",0.606314895221389,0.0287025017357936
"C0860660",10021703,"la belle indifference",0.606352194538034,0.02431243642921
"C0161442",10029183,"nerve root injury cervical",0.606413840676727,0.0383859712939906
"C0007398",10007776,"catatonia",0.60641574892456,0.0374460083111941
"C0264306",10059639,"laryngeal obstruction",0.606484391661601,0.0248500224872978
"C0410653",10063580,"atlantoaxial instability",0.606513466617735,0.0182988607255901
"C0877567",10049659,"mycobacterium fortuitum infection",0.606525518966859,0.0223448657071768
"C0580324",10014369,"electrocardiogram ambulatory abnormal",0.606540836237519,0.0170530214676528
"C0080179",10041569,"spinal fracture",0.606587626474337,0.0194067541688368
"C2363746",10068356,"biliary polyp",0.606601209648251,0.0194912441452125
"C0039239",10040752,"sinus tachycardia",0.606695182626813,0.0448745056779214
"C3203657",10071578,"autoimmune retinopathy",0.606705079252227,0.0233871968888527
"C0919700",10050506,"spinal fusion acquired",0.606714755478603,0.0177588404496617
"C0919661",10058155,"heart alternation",0.606740158185715,0.029299620176248
"C0152415",10049244,"ankyloglossia congenital",0.606757182770142,0.0152119694253436
"C1868834",10067183,"congenital abdominal hernia",0.606799346195556,0.0169698214352645
"C1096262",10054258,"escherichia bacteraemia",0.60680819760165,0.0246290056338974
"C0019372",10019973,"herpes virus infection",0.606865888974231,0.0237194464170999
"C0155552",10027757,"mixed deafness",0.606984068977675,0.0176533037529492
"C0037856",10043356,"testicular torsion",0.607031781700426,0.022270400856448
"C0276161",10041047,"slow virus infection",0.607058356056547,0.0247621182985642
"C0948487",10055671,"necrotising ulcerative periodontitis",0.607136111848549,0.0253316848480763
"C0349667",10068582,"breast sarcoma",0.60715446785928,0.0349267072207859
"C0332601",10011655,"cushingoid",0.607165027613468,0.0263364003107722
"C0522063",10021518,"impaired gastric emptying",0.607176284457159,0.0275763526999951
"C0270810",10034701,"peroneal nerve palsy",0.607218460657844,0.0283951733136558
"C0426063",10044456,"transverse presentation",0.607255084517568,0.0198570702785163
"C0022729",10061259,"klebsiella infection",0.607382842804652,0.0215278089281895
"C3805041",10074565,"stoma obstruction",0.607406726734647,0.0276438484041435
"C1963720",10067320,"prostatitis escherichia coli",0.607438491073541,0.0232517007540668
"C0742965",10056246,"eosinophilic cystitis",0.607514279043658,0.0327246897797874
"C0024236",10025282,"lymphoedema",0.607530280093869,0.0170299845060377
"C0240903",10048628,"rheumatoid vasculitis",0.607563775471364,0.0206338153561298
"C0151818",10030899,"opisthotonus",0.607588808293401,0.0190996629459703
"C0851883",10062212,"neisseria infection",0.607620757472628,0.0219831785827976
"C0003862",10003239,"arthralgia",0.607646774933866,0.021419869107013
"C1406945",10065588,"thymus enlargement",0.607680101043359,0.0226336879842029
"C0876973",10061229,"lung infection",0.607684560602619,0.0202199451096113
"C0010308",10010510,"congenital hypothyroidism",0.607718865085636,0.0262390879366021
"C0020457",10012669,"diabetic hyperosmolar coma",0.607812733816834,0.0254323180561344
"C1608959",10064850,"cystitis erosive",0.607825778448418,0.0319573882644264
"C0041782",10061101,"deficiency anaemia",0.607833720776223,0.0275670983605103
"C2721727",10069657,"burkholderia cepacia complex infection",0.60785906860991,0.0207507290221541
"C0034494",10037742,"rabies",0.607907179082798,0.0256100124058366
"C3203533",10071368,"psychological trauma",0.607920809623869,0.039843621443499
"C1112718",10057673,"maternal condition affecting foetus",0.607935149129123,0.0252528855829518
"C0003875",10003274,"arthritis viral",0.608037241883739,0.0190317360855854
"C0854115",10038069,"rectal laceration postoperative",0.608046423666312,0.0216746424135286
"C0238796",10066816,"bone marrow granuloma",0.608135813566516,0.0221967185744512
"C0029089",10030875,"ophthalmoplegia",0.608157061737362,0.0196303313800159
"C3537442",10073286,"pathologic myopia",0.608276163012971,0.0198918258645707
"C4317089",10075378,"infantile haemangioma",0.608321207751791,0.0234016787914577
"C0032691",10050899,"porcelain gallbladder",0.608370955827603,0.0216058508926242
"C0729736",10074707,"infective aortitis",0.608519483788523,0.0204516889268613
"C1621895",10020719,"hyperplasia adrenal",0.608606757989998,0.0229926928150414
"C0003813",10040739,"sinus arrhythmia",0.60864413646771,0.0406115866359166
"C0338437",10058443,"neurocysticercosis",0.608645080520963,0.0199103003005959
"C4285670",10078098,"chronic idiopathic pain syndrome",0.608666007675959,0.0230213973517439
"C0037116",10040678,"silicosis",0.608674473295161,0.0244491397369354
"C0266368",10033120,"ovarian agenesis",0.608768232618604,0.0237010983580264
"C0403383",10058596,"renal cyst infection",0.608774882881791,0.0153033050386413
"C0027746",10056677,"nerve degeneration",0.608785358836457,0.0225758667149653
"C0267489",10023177,"jejunal ulcer",0.60879477891061,0.0231283332074381
"C1963918",10067553,"tubal rupture",0.608860483131615,0.026812990876714
"C0275708",10028452,"mycobacterium marinum infection",0.608931619919144,0.0227701005895444
"C0853832",10001260,"adenoviral upper respiratory infection",0.609030670986549,0.0180467358157146
"C0476419",10061947,"liver scan abnormal",0.60904244440215,0.0164728843337808
"C2243088",10017865,"gastritis erosive",0.609132720902881,0.0207707246182398
"C0233086",10059107,"missed labour",0.609230407002638,0.0327630107694148
"C0275706",10028447,"mycobacterium kansasii infection",0.609246997437587,0.0221490113070302
"C0178879",10061574,"urinary tract obstruction",0.609272727530579,0.0223143798488796
"C0156088",10074788,"gastric prolapse",0.609281917961383,0.0303194768569111
"C1403095",10082431,"vocal cord scarring",0.609328806673718,0.0257335936911801
"C1536705",10033263,"ovarian haematoma",0.609593406921964,0.0203147044410715
"C1262036",10061137,"ocular toxicity",0.609635163251208,0.0207640762462632
"C0702139",10002654,"anotia",0.609676698059857,0.101091763271257
"C0029051",10030345,"oophoritis",0.609691729891397,0.0194246191352393
"C0948486",10052820,"acquired oesophageal web",0.609725335068948,0.0187325292530016
"C0401119",10024995,"lumbar hernia",0.609746292019721,0.0207229572474171
"C1704272",10004446,"benign prostatic hyperplasia",0.609820354997736,0.0234771342776394
"C0853830",10021068,"hypopituitarism foetal",0.609835864146997,0.0199941541500086
"C0424357",10044700,"truancy",0.60984348356169,0.0517516240708394
"C0235753",10018818,"haemangioma congenital",0.609956135780609,0.0153534183562841
"C1736142",10066416,"vulvovaginal human papilloma virus infection",0.609994714080569,0.0189466193042462
"C3544226",10073214,"peptic ulcer helicobacter",0.610027104614312,0.0204892666532051
"C0730298",10074444,"acute zonal occult outer retinopathy",0.610096840020745,0.0172972028569322
"C0393785",10074054,"trigeminal neuritis",0.61012638766135,0.0304341538976594
"C0154002",10004472,"benign vaginal neoplasm",0.610197211568602,0.0230544361363814
"C0403632",10063057,"cystitis noninfective",0.610268103534329,0.0360769653318426
"C1737223",10066390,"hypoparathyroidism secondary",0.610274042365543,0.0172188311022048
"C0340214",10065787,"tracheal fistula",0.610322137620496,0.0175232987407847
"C0035258",10058920,"restless legs syndrome",0.610405393989179,0.0264869611574536
"C0035508",10039109,"rhonchi",0.610415367741689,0.0274385562049362
"C0694552",10076770,"bacterial colitis",0.610469175479393,0.0260736704486711
"C0587232",10021612,"incarcerated hiatus hernia",0.610515612110566,0.0220226016123574
"C0347637",10001356,"adrenal gland injury",0.610518703886658,0.0205667058280292
"C0043407",10061416,"yersinia infection",0.610664209422641,0.0220831863565834
"C0151738",10023804,"large intestine perforation",0.610668196491795,0.0254382296117235
"C0158288",10025005,"lumbar spinal stenosis",0.610684239472104,0.0179747294967829
"C0086588",10026820,"marasmus",0.610735336446899,0.0332740563952789
"C0234544",10052469,"postictal paralysis",0.610799435785101,0.0290426012537796
